ID|sourateID|numeroverset|verset
892|6|103|Les regards ne peuvent l&apos;atteindre, cependant qu&apos;Il saisit tous les regards. Et Il est le Doux, le Parfaitement Connaisseur.
893|6|104|Certes, il vous est parvenu des preuves &eacute;videntes, de la part de votre Seigneur. Donc, quiconque voit clair, c&apos;est en sa faveur; et quiconque reste aveugle, c&apos;est &agrave; son d&eacute;triment, car je ne suis nullement charg&eacute; de votre sauvegarde.
894|6|105|C&apos;est ainsi que Nous expliquons les versets. Et afin qu&apos;ils disent: &laquo;Tu as &eacute;tudi&eacute;&raquo;. Et afin de l&apos;exposer clairement &agrave; des gens qui savent.
895|6|106|Suis ce qui t&apos;est r&eacute;v&eacute;l&eacute; de la part de ton Seigneur. Point de divinit&eacute; autre que Lui. Et &eacute;carte-toi des associateurs.
896|6|107|Si Allah voulait, ils ne seraient point associateurs! Mais Nous ne t&apos;avons pas d&eacute;sign&eacute; comme gardien sur eux; et tu n&apos;es pas leur garant.
897|6|108|N&apos;injuriez pas ceux qu&apos;ils invoquent, en dehors d&apos;Allah, car par agressivit&eacute;, ils injurieraient Allah, dans leur ignorance. De m&ecirc;me, Nous avons enjoliv&eacute; (aux yeux) de chaque communaut&eacute; sa propre action. Ensuite, c&apos;est vers leur Seigneur que sera leur retour; et Il les informera de ce qu&apos;ils &oelig;uvraient.
898|6|109|Et ils jurent par Allah de toute la force de leurs serments, que s&apos;il leur venait un miracle, ils y croiraient (sans h&eacute;siter,) Dis: &laquo;En v&eacute;rit&eacute;, les miracles ne d&eacute;pendent que d&apos;Allah.&raquo; Mais qu&apos;est ce qui vous fait penser que quand cela (le signe) arrivera, ils n&apos;y croiront pas?
899|6|110|Parce qu&apos;ils n&apos;ont pas cru la premi&egrave;re fois, nous d&eacute;tournerons leurs c&oelig;urs et leurs yeux; nous les laisserons marcher aveuglement dans leur r&eacute;bellion.
900|6|111|Et si Nous faisions descendre les Anges vers eux, [comme ils l&apos;avaient propos&eacute;] si les morts leur parlaient, et si Nous rassemblions toute chose devant eux, ils ne croiraient que si Allah veut. Mais la plupart d&apos;entre eux ignorent.
901|6|112|Ainsi, &agrave; chaque proph&egrave;te avons-Nous assign&eacute; un ennemi: des diables d&apos;entre les hommes et les djinns, qui s&apos;inspirent trompeusement les uns aux autres des paroles enjoliv&eacute;es. Si ton Seigneur avait voulu, ils ne l&apos;auraient pas fait; laisse-les donc avec ce qu&apos;ils inventent.
902|6|113|Et pour que les c&oelig;urs de ceux qui ne croient pas &agrave; l&apos;au-del&agrave; se penchent vers elles, qu&apos;ils les agr&eacute;ent, et qu&apos;ils perp&egrave;trent ce qu&apos;ils perp&egrave;trent.
903|6|114|Chercherai-je un autre juge qu&apos;Allah, alors que c&apos;est Lui qui a fait descendre vers vous ce Livre bien expos&eacute;? Ceux auxquels Nous avons donn&eacute; le Livre savent qu&apos;il est descendu avec la v&eacute;rit&eacute; venant de ton Seigneur. Ne sois donc point du nombre de ceux qui doutent.
904|6|115|Et la parole de ton Seigneur s&apos;est accomplie en toute v&eacute;rit&eacute; et &eacute;quit&eacute;. Nul ne peut modifier Ses paroles. Il est l&apos;Audient, l&apos;Omniscient.
905|6|116|Et si tu ob&eacute;is &agrave; la majorit&eacute; de ceux qui sont sur la terre, ils t&apos;&eacute;gareront du sentier d&apos;Allah: ils ne suivent que la conjecture et ne font que fabriquer des mensonges.
906|6|117|Certes ton Seigneur conna&icirc;t le mieux ceux qui s&apos;&eacute;garent de Son sentier, et c&apos;est Lui qui conna&icirc;t le mieux les bien-guid&eacute;s.
907|6|118|Mangez donc de ce sur quoi on a prononc&eacute; le nom d&apos;Allah si vous &ecirc;tes croyants en Ses versets (le Coran).
908|6|119|Qu&apos;avez-vous &agrave; ne pas manger de ce sur quoi le nom d&apos;Allah a &eacute;t&eacute; prononc&eacute;? Alors qu&apos;Il vous a d&eacute;taill&eacute; ce qu&apos;Il vous a interdit, &agrave; moins que vous ne soyez contraints d&apos;y recourir. Beaucoup de gens &eacute;garent, sans savoir, par leurs passions. C&apos;est ton Seigneur qui conna&icirc;t le mieux les transgresseurs.
909|6|120|Evitez le p&eacute;ch&eacute; apparent ou cach&eacute;, (car) ceux qui acqui&egrave;rent le p&eacute;ch&eacute; seront r&eacute;tribu&eacute;s selon ce qu&apos;ils auront commis.
910|6|121|Et ne mangez pas de ce sur quoi le nom d&apos;Allah n&apos;a pas &eacute;t&eacute; prononc&eacute;, car ce serait (assur&eacute;ment) une perversit&eacute;. Les diables inspirent &agrave; leurs alli&eacute;s de disputer avec vous. Si vous leur ob&eacute;issez, vous deviendrez certes des associateurs.
911|6|122|Est-ce que celui qui &eacute;tait mort et que Nous avons ramen&eacute; &agrave; la vie et &agrave; qui Nous avons assign&eacute; une lumi&egrave;re gr&acirc;ce &agrave; laquelle il marche parmi les gens, est pareil &agrave; celui qui est dans les t&eacute;n&egrave;bres sans pouvoir en sortir? Ainsi on a enjoliv&eacute; aux m&eacute;cr&eacute;ants ce qu&apos;ils &oelig;uvrent.
912|6|123|Ainsi, Nous avons plac&eacute; dans chaque cit&eacute; de grands criminels qui y ourdissent des complots. Mais ils ne complotent que contre eux-m&ecirc;mes et ils n&apos;en sont pas conscients.
913|6|124|Et lorsqu&apos;une preuve leur vient, ils disent: &laquo;Jamais nous ne croirons tant que nous n&apos;aurons pas re&ccedil;u un don semblable &agrave; celui qui a &eacute;t&eacute; donn&eacute; aux messagers d&apos;Allah&raquo;. Allah sait mieux o&ugrave; placer Son message. Ceux qui ont commis le crime seront atteints d&apos;un rapetissement aupr&egrave;s d&apos;Allah ainsi que d&apos;un supplice s&eacute;v&egrave;re pour les ruses qu&apos;ils tramaient.
914|6|125|Et puis, quiconque Allah veut guider, Il lui ouvre la poitrine &agrave; l&apos;Islam. Et quiconque Il veut &eacute;garer, Il rend sa poitrine &eacute;troite et g&ecirc;n&eacute;e, comme s&apos;il s&apos;effor&ccedil;ait de monter au ciel. Ainsi Allah inflige Sa punition &agrave; ceux qui ne croient pas.
915|6|126|Telle est la voie de ton Seigneur dans toute sa rectitude. Nous avons [effectivement] bien d&eacute;taill&eacute; les signes (ou versets) &agrave; des gens qui se rappellent.
916|6|127|Pour eux la maison du Salut aupr&egrave;s de leur Seigneur. Et c&apos;est Lui qui est leur protecteur, pour ce qu&apos;ils faisaient (sur terre).
917|6|128|Et le jour o&ugrave; Il les rassemblera tous: &laquo;O communaut&eacute; des djinns, vous avez trop abus&eacute; des humains&raquo;. Et leurs alli&eacute;s parmi les humains diront: &laquo;O notre Seigneur, nous avons profit&eacute; les uns des autres, et nous avons atteint le terme que Tu avais fix&eacute; pour nous.&raquo; Il leur dira: &laquo;l&apos;Enfer est votre demeure, pour y rester &eacute;ternellement, sauf si Allah en d&eacute;cide autrement.&raquo; Vraiment ton Seigneur est Sage et Omniscient.
918|6|129|Et ainsi accordons-Nous, &agrave; certains injustes l&apos;autorit&eacute; sur d&apos;autres, (injustes) &agrave; cause de ce qu&apos;ils ont acquis.
919|6|130|O communaut&eacute; des djinns et des humains, ne vous est-il pas venu des messagers, choisis parmi vous, qui vous ont racont&eacute; Mes signes et averti de la rencontre de ce jour? Ils diront: &laquo;Nous t&eacute;moignons contre nous-m&ecirc;mes.&raquo; La vie pr&eacute;sente les a tromp&eacute;s; et ils ont t&eacute;moign&eacute; contre eux-m&ecirc;mes qu&apos;en (v&eacute;rit&eacute;) ils &eacute;taient m&eacute;cr&eacute;ants.
920|6|131|C&apos;est que ton Seigneur n&apos;an&eacute;antit point injustement des cit&eacute;s dont les gens ne sont pas encore avertis.
921|6|132|A chacun des rangs (des r&eacute;compenses) selon ses &oelig;uvres. Or ton Seigneur n&apos;est pas inattentif &agrave; ce qu&apos;ils font.
922|6|133|Ton Seigneur est le Suffisant &agrave; Soi-m&ecirc;me, le D&eacute;tenteur de la mis&eacute;ricorde. S&apos;Il voulait, Il vous ferait p&eacute;rir et mettrait &agrave; votre place qui Il veut, de m&ecirc;me qu&apos;Il vous a cr&eacute;&eacute;s d&apos;une descendance d&apos;un autre peuple.
923|6|134|Ce qui vous a &eacute;t&eacute; promis arrivera (certainement.) Et vous n&apos;&ecirc;tes pas &agrave; m&ecirc;me de [Nous] r&eacute;duire &agrave; l&apos;impuissance.
924|6|135|Dis: &laquo;O mon peuple! Continuez &agrave; agir selon votre m&eacute;thode; moi aussi j&apos;agirai selon la mienne. Ensuite, vous saurez qui aura un meilleur (sort) dans l&apos;au-del&agrave;.&raquo; Certes, les injustes ne r&eacute;ussiront jamais.
925|6|136|Et ils assignent &agrave; Allah une part de ce qu&apos;Il a Lui-m&ecirc;me cr&eacute;&eacute;, en fait de r&eacute;coltes et de bestiaux, et ils disent: &laquo;Ceci est &agrave; Allah - selon leur pr&eacute;tention! - et ceci &agrave; nos divinit&eacute;s.&raquo; Mais ce qui est pour leurs divinit&eacute;s ne parvient pas &agrave; Allah, tandis que ce qui est pour Allah parvient &agrave; leurs divinit&eacute;s. Comme leur jugement est mauvais!
926|6|137|Et c&apos;est ainsi que leurs divinit&eacute;s ont enjoliv&eacute; &agrave; beaucoup d&apos;associateurs le meurtre de leurs enfants, afin de les ruiner et de travestir &agrave; leurs yeux leur religion. Or si Allah voulait, ils ne le feraient pas. Laisse-les donc, ainsi que ce qu&apos;ils inventent.
927|6|138|Et ils dirent: &laquo;Voil&agrave; des bestiaux et des champs frapp&eacute;s d&apos;interdiction: n&apos;en mangeront que ceux que nous voudrons.&raquo; - selon leur pr&eacute;tention! - Et voil&agrave; des b&ecirc;tes dont le dos est tabou, et des b&ecirc;tes sur lesquelles ils ne mentionnent pas le nom d&apos;Allah. Des inventions contre Lui! Il les r&eacute;tribuera pour ce qu&apos;ils inventaient comme mensonges.
928|6|139|Et ils dirent: &laquo;Ce qui est dans le ventre de ces b&ecirc;tes est r&eacute;serv&eacute; aux m&acirc;les d&apos;entre nous, et interdit &agrave; nos femmes.&raquo; Et si c&apos;est un mort-n&eacute;, ils y participent tous. Bient&ocirc;t Il les r&eacute;tribuera pour leur prescription, car Il est Sage et Omniscient.
929|6|140|Ils sont certes perdants, ceux qui ont, par sottise et ignorance tu&eacute; leurs enfants, et ceux qui ont interdit ce qu&apos;Allah leur a attribu&eacute; de nourriture, inventant des mensonges contre Allah. Ils se sont &eacute;gar&eacute;s et ne sont point guid&eacute;s.
930|6|141|C&apos;est Lui qui a cr&eacute;&eacute; les jardins, treillag&eacute;s et non treillag&eacute;s; ainsi que les palmiers et la culture aux r&eacute;coltes diverses; [de m&ecirc;me que] l&apos;olive et la grenade, d&apos;esp&egrave;ces semblables et diff&eacute;rentes. Mangez de leurs fruits, quand ils en produisent; et acquittez-en les droits le jour de la r&eacute;colte. Et ne gaspillez point car Il n&apos;aime pas les gaspilleurs.
931|6|142|Et (Il a cr&eacute;&eacute;) parmi les bestiaux, certains pour le transport, et d&apos;autres pour diverses utilit&eacute;s; mangez de ce qu&apos;Allah vous a attribu&eacute;, et ne suivez pas les pas du Diable, car il est pour vous un ennemi d&eacute;clar&eacute;.
932|6|143|(Il en a cr&eacute;&eacute;) huit, en couples: deux pour les ovins, deux pour les caprins... dis: &laquo;Est-ce les deux m&acirc;les qu&apos;Il a interdits ou les deux femelles, ou ce qui est dans les matrices des deux femelles? Informez-moi de toute connaissance, si vous &ecirc;tes v&eacute;ridiques&raquo;
933|6|144|...deux pour les cam&eacute;lid&eacute;s, deux pour les bovins... Dis: &laquo;Est-ce les deux m&acirc;les qu&apos;Il a interdits ou les deux femelles, ou ce qui est dans les matrices des deux femelles? Ou bien &eacute;tiez-vous t&eacute;moins quand Allah vous l&apos;enjoignit?&raquo; Qui est donc plus injuste que celui qui invente un mensonge contre Allah pour &eacute;garer les gens sans se baser sur aucun savoir? Allah ne guide pas les gens injustes.
934|6|145|Dis: &laquo;Dans ce qui m&apos;a &eacute;t&eacute; r&eacute;v&eacute;l&eacute;, je ne trouve d&apos;interdit, &agrave; aucun mangeur d&apos;en manger, que la b&ecirc;te (trouv&eacute;e) morte, ou le sang qu&apos;on a fait couler, ou la chair de porc - car c&apos;est une souillure - ou ce qui, par perversit&eacute;, a &eacute;t&eacute; sacrifi&eacute; &agrave; autre qu&apos;Allah&raquo;. Quiconque est contraint, sans toutefois abuser ou transgresser, ton Seigneur est certes Pardonneur et Mis&eacute;ricordieux.
935|6|146|Aux Juifs, Nous avons interdit toute b&ecirc;te &agrave; ongle unique. Des bovins et des ovins, Nous leurs avons interdit les graisses, sauf ce que portent leur dos, leurs entrailles, ou ce qui est m&ecirc;l&eacute; &agrave; l&apos;os. Ainsi les avons-Nous punis pour leur r&eacute;bellion. Et Nous sommes bien v&eacute;ridiques.
936|6|147|Puis, s&apos;ils te traitent de menteur, alors dis: &laquo;Votre Seigneur est D&eacute;tenteur d&apos;une immense mis&eacute;ricorde cependant que Sa rigueur ne saura &ecirc;tre d&eacute;tourn&eacute;e des gens criminels&raquo;.
937|6|148|Ceux qui ont associ&eacute; diront: &laquo;Si Allah avait voulu, nous ne Lui aurions pas donn&eacute; des associ&eacute;s, nos anc&ecirc;tres non plus et nous n&apos;aurions rien d&eacute;clar&eacute; interdit.&raquo; Ainsi leurs pr&eacute;d&eacute;cesseurs traitaient de menteurs (les messagers) jusqu&apos;&agrave; ce qu&apos;ils eurent go&ucirc;t&eacute; Notre rigueur. Dis: &laquo;Avez-vous quelque science &agrave; nous produire? Vous ne suivez que la conjecture et ne faites que mentir&raquo;.
938|6|149|Dis: &laquo;L&apos;argument d&eacute;cisif appartient &agrave; Allah. S&apos;Il avait voulu certainement Il vous aurait tous guid&eacute;s. (sur le droit chemin)
939|6|150|Dis: &laquo;Amenez vos t&eacute;moins qui attesteraient qu&apos;Allah a interdit cela.&raquo; Si ensuite ils t&eacute;moignent, alors toi, ne t&eacute;moigne pas avec eux et ne suis pas les passions de ceux qui traitent de mensonges Nos signes et qui ne croient pas &agrave; l&apos;au-del&agrave;, tandis qu&apos;ils donnent des &eacute;gaux &agrave; leur Seigneur.
940|6|151|Dis: &laquo;Venez, je vais r&eacute;citer ce que votre Seigneur vous a interdit: ne Lui associez rien; et soyez bienfaisants envers vos p&egrave;re et m&egrave;re. Ne tuez pas vos enfants pour cause de pauvret&eacute;. Nous vous nourrissons tout comme eux. N&apos;approchez pas des turpitudes ouvertement, ou en cachette. Ne tuez qu&apos;en toute justice la vie qu&apos;Allah a fait sacr&eacute;e. Voil&agrave; ce qu&apos;[Allah] vous a recommand&eacute; de faire; peut-&ecirc;tre comprendrez-vous.
941|6|152|Et ne vous approchez des biens de l&apos;orphelin que de la plus belle mani&egrave;re, jusqu&apos;&agrave; ce qu&apos;il ait atteint sa majorit&eacute;. Et donnez la juste mesure et le bon poids, en toute justice. Nous n&apos;imposons &agrave; une &acirc;me que selon sa capacit&eacute;. Et quand vous parlez, soyez &eacute;quitables m&ecirc;me s&apos;il s&apos;agit d&apos;un proche parent. Et remplissez votre engagement envers Allah. Voil&agrave; ce qu&apos;Il vous enjoint. Peut-&ecirc;tre vous rappellerez-vous.
942|6|153|&laquo;Et voil&agrave; Mon chemin dans toute sa rectitude, suivez-le donc; et ne suivez pas les sentiers qui vous &eacute;cartent de Sa voie.&raquo; Voil&agrave; ce qu&apos;Il vous enjoint. Ainsi atteindrez-vous la pi&eacute;t&eacute;.
943|6|154|Puis Nous avons donn&eacute; &agrave; Mo&iuml;se le Livre complet en r&eacute;compense pour le bien qu&apos;il avait fait, et comme un expos&eacute; d&eacute;taill&eacute; de toute chose, un guide et une mis&eacute;ricorde. Peut-&ecirc;tre croiraient-ils en leur rencontre avec leur Seigneur (au jour du Jugement dernier).
944|6|155|Et voici un Livre (le Coran) b&eacute;ni que Nous avons fait descendre - suivez-le donc et soyez pieux, afin de recevoir la mis&eacute;ricorde -
945|6|156|afin que vous ne disiez point: &laquo;On n&apos;a fait descendre le Livre que sur deux peuples avant nous, et nous avons &eacute;t&eacute; inattentifs &agrave; les &eacute;tudier.
946|6|157|Ou que vous disiez: &laquo;Si c&apos;&eacute;tait &agrave; nous qu&apos;on avait fait descendre le Livre, nous aurions certainement &eacute;t&eacute; mieux guid&eacute;s qu&apos;eux.&raquo; Voil&agrave; certes que vous sont venus, de votre Seigneur, preuve, guid&eacute;e et mis&eacute;ricorde. Qui est plus injuste que celui qui traite de mensonges les versets d&apos;Allah et qui s&apos;en d&eacute;tourne? Nous punirons ceux qui se d&eacute;tournent de Nos versets, par un mauvais ch&acirc;timent, pour s&apos;en &ecirc;tre d&eacute;tourn&eacute;s.
947|6|158|Qu&apos;attendent-ils? Que les Anges leur viennent? Que vienne ton Seigneur? Ou que viennent certains signes de ton Seigneur? Le jour o&ugrave; certains signes de ton Seigneur viendront, la foi en Lui ne profitera &agrave; aucune &acirc;me qui n&apos;avait pas cru auparavant ou qui n&apos;avait acquis aucun m&eacute;rite de sa croyance. Dis: &laquo;Attendez!&raquo; Nous attendons, Nous aussi.
948|6|159|Ceux qui &eacute;miettent leur religion et se divisent en sectes, de ceux-l&agrave; tu n&apos;es responsable en rien: leur sort ne d&eacute;pend que d&apos;Allah. Puis Il les informera de ce qu&apos;ils faisaient.
949|6|160|Quiconque viendra avec le bien aura dix fois autant; et quiconque viendra avec le mal ne sera r&eacute;tribu&eacute; que par son &eacute;quivalent. Et on ne leur fera aucune injustice.
950|6|161|Dis: &laquo;Moi, mon Seigneur m&apos;a guid&eacute; vers un chemin droit, une religion droite, la religion d&apos;Abraham, le soumis exclusivement &agrave; Allah et qui n&apos;&eacute;tait point parmi les associateurs.
951|6|162|Dis: &laquo;En v&eacute;rit&eacute;, ma Sal&acirc;t, mes actes de d&eacute;votion, ma vie et ma mort appartiennent &agrave; Allah, Seigneur de l&apos;Univers.
